   2.6969696e+03   3.0000000e+00
   1.6666666e+03   3.0000000e+00
   2.0000000e+03   3.0000000e+00
   1.5000000e+03   2.0000000e+00
   4.0000000e+03   4.0000000e+00
   2.0000000e+03   4.0000000e+00
   2.5340000e+03   3.0000000e+00
   1.1110000e+03   3.0000000e+00
   2.3800000e+03   3.0000000e+00
   1.9990000e+03   3.0000000e+00
   2.9400000e+03   4.0000000e+00
   1.0000000e+03   3.0000000e+00
   2.8900000e+03   3.0000000e+00
   3.4780000e+03   5.0000000e+00
   1.2680099e+03   3.0000000e+00
   2.3004444e+03   4.0000000e+00
   1.0900000e+03   2.0000000e+00
   2.2360000e+03   3.0000000e+00
   3.6090000e+03   4.0000000e+00
   3.0000000e+03   4.0000000e+00
   2.7670000e+03   3.0000000e+00
   1.8880090e+03   2.0000000e+00
   1.7878285e+03   3.0000000e+00
   2.9620000e+03   4.0000000e+00
   3.0000000e+03   3.0000000e+00
   2.1000000e+03   3.0000000e+00
   1.4584580e+03   3.0000000e+00
   2.5260001e+03   3.0000000e+00
   2.2222222e+03   3.0000000e+00
   2.0000000e+03   3.0000000e+00
   1.0101010e+03   2.0000000e+00
   1.0000000e+03   1.0000000e+00
   2.0400000e+03   4.0000000e+00
   3.1037000e+03   3.0000000e+00
   1.8110000e+03   4.0000000e+00
   1.4370000e+03   3.0000000e+00
   1.2390000e+03   3.0000000e+00
   3.1320000e+03   4.0000000e+00
   4.2150000e+03   4.0000000e+00
   2.1620000e+03   4.0000000e+00
   1.6000000e+03   2.0000000e+00
   1.2380000e+03   3.0000000e+00
   2.5670000e+03   4.0000000e+00
   1.0000000e+03   3.0000000e+00
   8.5200000e+02   2.0000000e+00
   1.8520000e+03   4.0000000e+00
   1.2030000e+03   3.0000000e+00
   8.5200000e+02   2.0000000e+00
   1.8520000e+03   4.0000000e+00
   1.2030000e+03   3.0000000e+00
